 # Data format: "%float(OrientPitch),%float(OrientYaw),%float(OrientRoll),%float(CorrectedGyroX),%float(CorrectedGyroY),%float(CorrectedGyroZ),%float(CorrectedAccelX),%float(CorrectedAccelY),%float(CorrectedAccelZ),%float(CorrectedCompassX),%float(CorrectedCompassY),%float(CorrectedCompassZ)"
0.009859352372586727,-0.008273397572338581,0.0047145141288638115,-0.017829416319727898,-0.007962992414832115,-0.004472619853913784,0.0029296875,0.994140625,0.089111328125,-0.3284403681755066,-0.4917431175708771,-0.24495412409305573
0.009595313109457493,-0.008410652168095112,0.004400625824928284,-0.02271619439125061,-0.010406380519270897,-0.030128203332424164,0.00634765625,0.99755859375,0.091064453125,-0.3293578028678894,-0.4926605522632599,-0.24495412409305573
0.00934759434312582,-0.00854845903813839,0.0037855247501283884,-0.02271619439125061,-0.012849769555032253,-0.05456209182739258,-0.012451171875,1.02099609375,0.086669921875,-0.33119267225265503,-0.48990824818611145,-0.24862384796142578
0.009124570526182652,-0.00856941007077694,0.003732620971277356,-0.02027280442416668,-0.0018545198254287243,-0.0020292308181524277,-0.015625,1.0224609375,0.08740234375,-0.33119267225265503,-0.48990824818611145,-0.24862384796142578
0.008841896429657936,-0.008594661951065063,0.004199167247861624,-0.02393788844347,-0.0006328253075480461,0.04439515992999077,0.002685546875,1.018310546875,0.102294921875,-0.3284403681755066,-0.4926605522632599,-0.2440367043018341
0.008682869374752045,-0.00856714230030775,0.004311713390052319,-0.011720944195985794,0.003032257780432701,0.008966019377112389,0.00830078125,1.00927734375,0.095703125,-0.3293578028678894,-0.4926605522632599,-0.24678899347782135
0.008341497741639614,-0.008636330254375935,0.004349002614617348,-0.028824668377637863,-0.00674129743129015,0.004079241305589676,0.001953125,1.013671875,0.095703125,-0.3302752375602722,-0.4917431175708771,-0.2495412826538086
0.008071220479905605,-0.00877353549003601,0.004798852372914553,-0.02271619439125061,-0.012849769555032253,0.04317346215248108,-0.00048828125,1.016845703125,0.0966796875,-0.3302752375602722,-0.4917431175708771,-0.2495412826538086
0.00790566299110651,-0.009061809629201889,0.005173433572053909,-0.009277556091547012,-0.022623324766755104,0.03217821568250656,0.01025390625,1.006591796875,0.100341796875,-0.3302752375602722,-0.4917431175708771,-0.24495412409305573
0.007734404411166906,-0.00919259525835514,0.005582134705036879,-0.006834166124463081,-0.011628075502812862,0.0272914357483387,0.013427734375,1.001953125,0.0966796875,-0.33119267225265503,-0.488990843296051,-0.24770642817020416
0.0077363974414765835,-0.00917009823024273,0.005460367538034916,0.004161084070801735,0.0018105637282133102,-0.010581092908978462,0.005859375,0.99658203125,0.093017578125,-0.3302752375602722,-0.4926605522632599,-0.24770642817020416
0.00774096604436636,-0.009217971935868263,0.005367734469473362,-0.0007256940007209778,-0.004297908395528793,-0.00691600888967514,0.000244140625,1.008544921875,0.087890625,-0.33119267225265503,-0.48990824818611145,-0.24678899347782135
0.007651538122445345,-0.00930583942681551,0.005627533420920372,-0.008055860176682472,-0.007962992414832115,0.022404657676815987,0.00634765625,1.00830078125,0.090576171875,-0.33119267225265503,-0.48990824818611145,-0.24678899347782135
0.007868659682571888,-0.009431141428649426,0.005885086487978697,0.020043112337589264,-0.012849769555032253,0.022404657676815987,0.011962890625,1.017822265625,0.09033203125,-0.3293578028678894,-0.48990824818611145,-0.24770642817020416
0.007773923687636852,-0.009523028507828712,0.0057609062641859055,-0.009277556091547012,-0.007962992414832115,-0.011802786961197853,0.005859375,1.018310546875,0.0908203125,-0.33211010694503784,-0.4917431175708771,-0.24587155878543854
0.008070451207458973,-0.009473401121795177,0.005570553243160248,0.024929890409111977,0.004253952763974667,-0.013024481013417244,0.00146484375,1.01220703125,0.089111328125,-0.3275229334831238,-0.49724769592285156,-0.24495412409305573
0.008308281190693378,-0.009526732377707958,0.005517639685422182,0.01637803018093109,-0.005519603379070759,0.006522630341351032,0.002197265625,0.996337890625,0.08837890625,-0.3275229334831238,-0.49724769592285156,-0.24495412409305573
0.00845351442694664,-0.009451731108129025,0.005564035847783089,0.006604473106563091,0.003032257780432701,-0.0032509255688637495,0.012939453125,0.98681640625,0.08349609375,-0.3293578028678894,-0.4917431175708771,-0.24587155878543854
0.008372519165277481,-0.009388330392539501,0.005754197482019663,-0.011720944195985794,0.0054756468161940575,0.01140940934419632,0.009521484375,0.994873046875,0.085693359375,-0.3302752375602722,-0.488990843296051,-0.24495412409305573
0.008288637734949589,-0.009372610598802567,0.005473183002322912,-0.010499250143766403,0.0018105637282133102,-0.028906509280204773,0.00732421875,1.009765625,0.0859375,-0.33119267225265503,-0.488990843296051,-0.24495412409305573
0.008208734914660454,-0.009346595965325832,0.005163981579244137,-0.010499250143766403,0.0018105637282133102,-0.028906509280204773,0.00634765625,1.013671875,0.08447265625,-0.3302752375602722,-0.4935779869556427,-0.24587155878543854
0.008121985010802746,-0.009311380796134472,0.005069910082966089,-0.011720944195985794,0.003032257780432701,-0.009359397925436497,0.0068359375,1.007568359375,0.087646484375,-0.3302752375602722,-0.4935779869556427,-0.24587155878543854
0.008113565854728222,-0.009334876202046871,0.005031635519117117,0.0017176955007016659,-0.004297908395528793,-0.005694314371794462,0.00830078125,1.004150390625,0.092041015625,-0.3284403681755066,-0.49082568287849426,-0.24678899347782135
0.007843569852411747,-0.00937765184789896,0.004884565714746714,-0.02271619439125061,-0.00674129743129015,-0.017911259084939957,0.00732421875,1.009765625,0.08935546875,-0.3302752375602722,-0.4853211045265198,-0.2495412826538086
0.007826333865523338,-0.009426259435713291,0.004814173560589552,-0.0019473880529403687,-0.005519603379070759,-0.00691600888967514,0.00732421875,1.020751953125,0.08935546875,-0.3284403681755066,-0.49082568287849426,-0.24770642817020416
0.007806407753378153,-0.00941986870020628,0.004801291506737471,-0.004390777088701725,-0.0018545198254287243,-0.0032509255688637495,0.0107421875,1.0146484375,0.08349609375,-0.3284403681755066,-0.49082568287849426,-0.24770642817020416
0.007645734120160341,-0.009528380818665028,0.0048791575245559216,-0.016607722267508507,-0.010406380519270897,0.005300935357809067,0.0087890625,1.01416015625,0.087158203125,-0.3302752375602722,-0.48990824818611145,-0.24587155878543854
0.008001558482646942,-0.009313895367085934,0.004758771974593401,0.03103836253285408,0.02013598009943962,-0.013024481013417244,0.00537109375,1.01025390625,0.087158203125,-0.3302752375602722,-0.488990843296051,-0.24495412409305573
0.007977960631251335,-0.009454772807657719,0.004940243903547525,-0.005612471140921116,-0.011628075502812862,0.007744324393570423,0.010986328125,1.0048828125,0.08837890625,-0.33119267225265503,-0.48990824818611145,-0.24495412409305573
0.008039585314691067,-0.009531616233289242,0.004724027123302221,0.0004960009828209877,-0.005519603379070759,-0.0252414271235466,0.00634765625,1.0048828125,0.086181640625,-0.3302752375602722,-0.4880734086036682,-0.2440367043018341
0.008512085303664207,-0.009239948354661465,0.004355082754045725,0.039590220898389816,0.027466150000691414,-0.03623667359352112,0.003173828125,1.00927734375,0.08349609375,-0.3302752375602722,-0.4880734086036682,-0.2440367043018341
0.008487110957503319,-0.00938565656542778,0.004331468604505062,-0.004390777088701725,-0.01529315859079361,-0.0020292308181524277,0.00390625,1.01220703125,0.0849609375,-0.3284403681755066,-0.49082568287849426,-0.24678899347782135
0.008262943476438522,-0.00952862948179245,0.004484988749027252,-0.02149449847638607,-0.014071464538574219,0.017517879605293274,-0.001953125,1.01513671875,0.089111328125,-0.3284403681755066,-0.4954128563404083,-0.24770642817020416
0.0032613505609333515,-0.01180722750723362,0.012482605874538422,-0.46619129180908203,-0.20709918439388275,0.7480911612510681,-0.215087890625,1.1513671875,0.06689453125,-0.3302752375602722,-0.48990824818611145,-0.2495412826538086
0.00011397569323889911,-0.017714431509375572,0.022272886708378792,-0.2487296760082245,-0.5284047722816467,0.9227935075759888,0.016357421875,0.91162109375,0.231201171875,-0.3302752375602722,-0.48990824818611145,-0.2495412826538086
-0.0006169098196551204,-0.02441982366144657,0.027864878997206688,-0.08502261340618134,-0.6212536096572876,0.5159692764282227,0.106201171875,1.103759765625,0.072021484375,-0.33853211998939514,-0.48440366983413696,-0.24862384796142578
-0.002476918278262019,-0.02559596672654152,0.03924404829740524,-0.1961968094110489,-0.11302871257066727,1.0535147190093994,0.05517578125,1.018798828125,0.0390625,-0.3412843942642212,-0.4807339608669281,-0.24770642817020416
-0.003755048615857959,-0.02551237866282463,0.05309895798563957,-0.11923004686832428,0.012805813923478127,1.2893017530441284,-0.035888671875,1.10205078125,0.079833984375,-0.34587156772613525,-0.4788990914821625,-0.24770642817020416
-0.0051855165511369705,-0.024195898324251175,0.07379516959190369,-0.12533852458000183,0.13008847832679749,1.92336106300354,-0.012939453125,1.14453125,0.09326171875,-0.3559633195400238,-0.47614678740501404,-0.24862384796142578
-0.006657866295427084,-0.022711845114827156,0.09613648056983948,-0.08868768811225891,0.14352712035179138,2.139600992202759,0.078125,0.97216796875,0.14111328125,-0.3559633195400238,-0.47614678740501404,-0.24862384796142578
-0.007167293690145016,-0.02358383685350418,0.11499982327222824,-0.048371776938438416,-0.07515618950128555,1.7547674179077148,0.10205078125,0.899169921875,0.15234375,-0.3678899109363556,-0.4587155878543854,-0.24770642817020416
-0.006865059956908226,-0.02515207603573799,0.13135024905204773,-0.028824668377637863,-0.18144360184669495,1.4029192924499512,0.229736328125,0.919189453125,0.083740234375,-0.3807339370250702,-0.4486238658428192,-0.2495412826538086
-0.006606218870729208,-0.0273102018982172,0.13990642130374908,0.0004960009828209877,-0.2022124081850052,0.7884070873260498,0.19189453125,0.851806640625,0.144775390625,-0.38532111048698425,-0.4394495487213135,-0.2504587173461914
-0.005947755184024572,-0.038338784128427505,0.1385263353586197,-0.0630321055650711,-1.0183043479919434,-0.12542037665843964,0.010498046875,0.789794921875,0.337158203125,-0.38532111048698425,-0.4394495487213135,-0.2504587173461914
-0.004615675192326307,-0.064090795814991,0.12233904749155045,-0.17420630156993866,-2.3817152976989746,-1.5034916400909424,-0.092041015625,0.741455078125,0.321533203125,-0.3871559798717499,-0.4422018527984619,-0.24678899347782135
-0.0028935291338711977,-0.10073791444301605,0.09353716671466827,-0.20597036182880402,-3.3945000171661377,-2.6812052726745605,0.068603515625,0.769287109375,0.10400390625,-0.3798165023326874,-0.4486238658428192,-0.23486238718032837
-0.00032871204894036055,-0.14078174531459808,0.05193890631198883,-0.03493313863873482,-3.7206921577453613,-3.862583637237549,0.115478515625,0.779541015625,0.009765625,-0.3614678978919983,-0.47064220905303955,-0.22018349170684814
0.004798372276127338,-0.1823820024728775,-0.0004019557381980121,0.37555620074272156,-3.8734042644500732,-4.846047878265381,0.010009765625,0.909912109375,0.045166015625,-0.3614678978919983,-0.47064220905303955,-0.22018349170684814
0.013741958886384964,-0.22181232273578644,-0.030884409323334694,0.9008848667144775,-3.7316877841949463,-2.8546860218048096,-0.182373046875,1.184814453125,-0.229736328125,-0.33211010694503784,-0.4926605522632599,-0.20091743767261505
0.021610785275697708,-0.26246392726898193,-0.062439292669296265,0.9008848667144775,-3.7316877841949463,-2.8546860218048096,-0.18310546875,1.192138671875,-0.1044921875,-0.3165137767791748,-0.5100917220115662,-0.1770642250776291
0.019229203462600708,-0.2877957224845886,-0.05473853275179863,-0.08746600151062012,-2.362168312072754,0.766416609287262,-0.066162109375,1.07470703125,-0.010986328125,-0.30733945965766907,-0.5055046081542969,-0.16055046021938324
0.015233185142278671,-0.3079570531845093,-0.04375724866986275,-0.2731635570526123,-1.8918157815933228,1.042519450187683,0.121337890625,0.89404296875,0.099365234375,-0.315596342086792,-0.5082569122314453,-0.15504586696624756
0.013906885869801044,-0.3315694332122803,-0.042048580944538116,-0.02271619439125061,-2.1935741901397705,0.19222018122673035,0.006591796875,0.795654296875,0.17626953125,-0.315596342086792,-0.5082569122314453,-0.15504586696624756
0.01366040576249361,-0.36463654041290283,-0.04786404222249985,0.11900036036968231,-3.0756378173828125,-0.46749481558799744,-0.23681640625,1.016845703125,0.07470703125,-0.31926605105400085,-0.5036697387695312,-0.14770641922950745
0.011496022343635559,-0.40549352765083313,-0.04925467073917389,-0.017829416319727898,-3.7988808155059814,-0.07044412195682526,-0.255615234375,1.09130859375,0.017578125,-0.315596342086792,-0.5045871734619141,-0.13394495844841003
0.009277432225644588,-0.4463042616844177,-0.05062932148575783,-0.017829416319727898,-3.7988808155059814,-0.07044412195682526,-0.1533203125,1.036376953125,0.036865234375,-0.31743118166923523,-0.5018348693847656,-0.11559633165597916
0.005435664672404528,-0.4995490610599518,-0.05017119273543358,-0.10579141974449158,-4.964377403259277,0.10914497077465057,-0.144775390625,0.961181640625,0.037841796875,-0.31743118166923523,-0.5018348693847656,-0.11559633165597916
0.002634867327287793,-0.5603638887405396,-0.05504978820681572,0.0017176955007016659,-5.675403594970703,-0.40030163526535034,-0.1982421875,0.964599609375,-0.215087890625,-0.31376147270202637,-0.4954128563404083,-0.09816513955593109
-0.0010935610625892878,-0.6253798007965088,-0.059474069625139236,-0.012942638248205185,-6.044355392456055,-0.39785823225975037,-0.187744140625,1.081787109375,-0.317626953125,-0.3100917339324951,-0.49724769592285156,-0.07431192696094513
-0.004943338688462973,-0.6902531981468201,-0.06365271657705307,0.011491251178085804,-6.018699645996094,-0.4088535010814667,0.167724609375,1.05908203125,-0.024169921875,-0.30458715558052063,-0.4926605522632599,-0.0458715595304966
-0.008137620985507965,-0.7419819235801697,-0.06519526988267899,0.01637803018093109,-4.798226833343506,-0.1840617060661316,0.653564453125,1.235595703125,0.16943359375,-0.2963302731513977,-0.4917431175708771,-0.0229357797652483
-0.007899628952145576,-0.7685577273368835,-0.05465087294578552,0.17519831657409668,-2.455016851425171,0.9557791948318481,0.230224609375,1.470703125,0.391357421875,-0.2963302731513977,-0.4917431175708771,-0.0229357797652483
-0.00439621414989233,-0.7925920486450195,-0.04489189386367798,0.43908432126045227,-2.209456443786621,0.8934728503227234,-0.028564453125,1.77001953125,0.337890625,-0.29357796907424927,-0.4853211045265198,-0.010091743431985378
-0.014931268990039825,-0.8186368942260742,-0.03910728171467781,-0.8717938661575317,-2.4537951946258545,0.5147475600242615,0.055419921875,1.92333984375,0.23876953125,-0.2944954037666321,-0.4788990914821625,-0.002752293599769473
-0.04409497231245041,-0.8403357267379761,-0.03860628977417946,-2.621260643005371,-2.116607427597046,-0.009359397925436497,-0.09716796875,1.587158203125,0.33740234375,-0.29266056418418884,-0.4678899049758911,-0.0064220186322927475
-0.08472246676683426,-0.8631793260574341,-0.04690634086728096,-3.6670308113098145,-2.272984266281128,-0.8999746441841125,-0.250732421875,1.461181640625,0.445068359375,-0.29266056418418884,-0.4678899049758911,-0.0064220186322927475
-0.1359184831380844,-0.8888279795646667,-0.06714275479316711,-4.59796142578125,-2.6309409141540527,-2.1314425468444824,-0.25634765625,1.343505859375,0.471923828125,-0.27798163890838623,-0.46422019600868225,-0.0229357797652483
-0.20220738649368286,-0.9150552153587341,-0.10936720669269562,-5.897844314575195,-2.9278125762939453,-4.312167167663574,-0.239013671875,1.115234375,0.545166015625,-0.25321102142333984,-0.4724770784378052,-0.05137614905834198
-0.2791507840156555,-0.9403993487358093,-0.162721648812294,-6.745700359344482,-3.22712779045105,-5.494767665863037,-0.08154296875,1.051025390625,0.485595703125,-0.21192660927772522,-0.4862385392189026,-0.08899082988500595
-0.3656994104385376,-0.9604587554931641,-0.21674682199954987,-7.53125,-3.245453119277954,-5.57906436920166,-0.07080078125,0.8740234375,0.42724609375,-0.1651376187801361,-0.5055046081542969,-0.13394495844841003
-0.45719924569129944,-0.9809038043022156,-0.264323890209198,-7.806131362915039,-3.7096970081329346,-5.127037525177002,-0.349853515625,0.7373046875,0.585693359375,-0.1651376187801361,-0.5055046081542969,-0.13394495844841003
-0.5452778935432434,-1.0086580514907837,-0.2998964488506317,-7.191618919372559,-4.442714214324951,-4.453883647918701,-0.467041015625,0.58056640625,0.703369140625,-0.12293577939271927,-0.5174311995506287,-0.1779816597700119
-0.6250908970832825,-1.0397453308105469,-0.33348625898361206,-6.238697052001953,-4.550223350524902,-4.5613932609558105,-0.189208984375,0.44189453125,0.562744140625,-0.09633027762174606,-0.5229358077049255,-0.22844037413597107
-0.6932905912399292,-1.062788486480713,-0.3769020736217499,-5.319983005523682,-3.751234769821167,-5.11482048034668,-0.229248046875,0.603759765625,0.457763671875,-0.06330275535583496,-0.5302752256393433,-0.26146790385246277
-0.7512708306312561,-1.0668299198150635,-0.43031826615333557,-4.816644668579102,-2.340177536010742,-4.88880729675293,-0.31494140625,0.59814453125,0.5478515625,-0.06330275535583496,-0.5302752256393433,-0.26146790385246277
-0.8014482855796814,-1.0493898391723633,-0.49659809470176697,-4.645607948303223,-1.0109741687774658,-4.58827018737793,-0.324951171875,0.517822265625,0.680908203125,-0.035779815167188644,-0.5220183730125427,-0.2972477078437805
-0.8451041579246521,-1.010481595993042,-0.5740395784378052,-4.6627116203308105,0.08732917159795761,-3.987196445465088,-0.40966796875,0.49560546875,0.786865234375,-0.004587155766785145,-0.515596330165863,-0.3284403681755066
-0.882850706577301,-0.9599937200546265,-0.6532657742500305,-4.561310768127441,0.5479080080986023,-3.215085506439209,-0.476806640625,0.52490234375,0.934814453125,0.0229357797652483,-0.5091742873191833,-0.35963302850723267
-0.9167381525039673,-0.9088165163993835,-0.7217451930046082,-4.25710916519165,0.3878660202026367,-2.048367500305176,-0.441162109375,0.671142578125,1.04736328125,0.04128440469503403,-0.49633029103279114,-0.38532111048698425
-0.9484536051750183,-0.8518220782279968,-0.796285092830658,-4.25710916519165,0.3878660202026367,-2.048367500305176,-0.457763671875,0.630859375,0.955810546875,0.04128440469503403,-0.49633029103279114,-0.38532111048698425
-0.9812976717948914,-0.8138227462768555,-0.8318060636520386,-3.572960376739502,-0.8093944787979126,0.34859704971313477,-0.429443359375,0.49169921875,0.750732421875,0.05412844195961952,-0.4862385392189026,-0.41192659735679626
-1.0190578699111938,-0.7818236351013184,-0.8575135469436646,-3.56685209274292,-1.3921427726745605,1.052293062210083,-0.41552734375,0.33642578125,0.612548828125,0.0458715595304966,-0.47614678740501404,-0.4412844181060791
-1.0567933320999146,-0.745959460735321,-0.8916870355606079,-3.598615884780884,-1.3811476230621338,0.7981806993484497,-0.0634765625,0.232421875,0.505126953125,0.035779815167188644,-0.4522935748100281,-0.4550458788871765
-1.0862247943878174,-0.6942166090011597,-0.9459095597267151,-3.5021021366119385,-0.5284047722816467,0.09570632874965668,-0.06494140625,0.33544921875,0.58447265625,0.031192660331726074,-0.43761467933654785,-0.47155964374542236
-1.1137361526489258,-0.6202890276908875,-1.0191614627838135,-4.0433125495910645,-0.08126465976238251,0.04683854803442955,0.36376953125,1.999755859375,-0.10888671875,0.031192660331726074,-0.43761467933654785,-0.47155964374542236
-1.1557321548461914,-0.4519464373588562,-1.1652154922485352,-7.594778537750244,0.22538064420223236,1.0266374349594116,-0.2744140625,0.73486328125,0.978271484375,0.029357798397541046,-0.41192659735679626,-0.4880734086036682
-1.1936850547790527,-0.262592613697052,-1.3117930889129639,-7.543467044830322,-0.4880889058113098,1.5825084447860718,-0.11572265625,0.327880859375,1.177734375,0.029357798397541046,-0.3688073456287384,-0.5229358077049255
-1.219434142112732,-0.04777909442782402,-1.4615192413330078,-7.398085594177246,-0.6078149080276489,1.3931457996368408,-0.119140625,-0.005615234375,1.042236328125,0.019266055896878242,-0.3229357898235321,-0.5458715558052063
-1.2289291620254517,0.1731942594051361,-1.6021313667297363,-6.9509453773498535,-0.5088577270507812,1.477442741394043,-0.111328125,0.166259765625,0.59765625,0.019266055896878242,-0.3229357898235321,-0.5458715558052063
-1.2235957384109497,0.3840859532356262,-1.7307943105697632,-6.5685553550720215,-0.3818014860153198,2.200685739517212,-0.225341796875,0.162109375,0.4091796875,0.013761468231678009,-0.2816513776779175,-0.567889928817749
-1.2075861692428589,0.5806078314781189,-1.8532193899154663,-6.447607040405273,-0.43066927790641785,2.9349241256713867,-0.188232421875,0.1162109375,0.343017578125,0.004587155766785145,-0.2376146763563156,-0.5825688242912292
-1.1788887977600098,0.7546966075897217,-1.9697667360305786,-6.459824085235596,-0.09714668989181519,3.3038759231567383,-0.155517578125,-0.004150390625,0.4111328125,-0.005504587199538946,-0.1908256858587265,-0.5871559381484985
-1.1420965194702148,0.8747522830963135,-2.054842472076416,-5.505680561065674,0.6627472639083862,3.042433261871338,-0.041259765625,-0.79345703125,0.9345703125,-0.0036697247996926308,-0.14862385392189026,-0.594495415687561
-1.1212974786758423,0.9271232485771179,-2.0891590118408203,-2.7617552280426025,0.4550592303276062,1.837842583656311,-0.141845703125,-0.630859375,1.046875,-0.0036697247996926308,-0.14862385392189026,-0.594495415687561
-1.1025965213775635,0.9637922048568726,-2.1061885356903076,-2.236426591873169,0.5454646348953247,2.0870683193206787,-0.328369140625,0.230224609375,0.699462890625,-0.0036697247996926308,-0.12201835215091705,-0.594495415687561
-1.0822820663452148,1.0089422464370728,-2.125192403793335,-2.6627979278564453,0.39886125922203064,2.574524402618408,-0.37353515625,0.1181640625,0.72119140625,0.0018348623998463154,-0.10091742873191833,-0.6000000238418579
-1.063663125038147,1.0506094694137573,-2.1352365016937256,-2.49420428276062,0.3096775412559509,3.0241079330444336,-0.25732421875,-0.071533203125,0.721435546875,0.0036697247996926308,-0.08807339519262314,-0.5963302850723267
-1.0467133522033691,1.0827059745788574,-2.1290924549102783,-2.097153425216675,0.4147432744503021,3.6899313926696777,-0.25390625,-0.15576171875,0.662841796875,0.0036697247996926308,-0.08807339519262314,-0.5963302850723267
-1.0321505069732666,1.1049336194992065,-2.114549160003662,-1.6243575811386108,0.4990402162075043,3.636176586151123,-0.138916015625,-0.4189453125,0.830322265625,0.0064220186322927475,-0.06972476840019226,-0.5981651544570923
-1.0272157192230225,1.1139856576919556,-2.0967366695404053,-0.659218966960907,0.18628641963005066,2.651491165161133,0.01123046875,-0.3076171875,0.880859375,0.012844037264585495,-0.052293580025434494,-0.5972477197647095
-1.0258959531784058,1.1171042919158936,-2.077573299407959,-0.33669164776802063,0.08366408944129944,2.192134141921997,-0.02001953125,-0.139892578125,0.92724609375,0.01651376113295555,-0.04862385243177414,-0.5981651544570923
-1.0273579359054565,1.1123335361480713,-2.057372570037842,-0.05570194497704506,0.09832442551851273,1.909922480583191,-0.072998046875,-0.2861328125,0.92578125,0.019266055896878242,-0.05045871436595917,-0.5990825891494751
-1.0301593542099,1.1039962768554688,-2.04190993309021,0.38777315616607666,0.011584119871258736,1.279528260231018,-0.085205078125,-0.399658203125,0.878173828125,0.019266055896878242,-0.05045871436595917,-0.5990825891494751
-1.0253626108169556,1.1220711469650269,-2.0526890754699707,-0.9902981519699097,-0.04950060695409775,0.49642208218574524,-0.1650390625,-0.14208984375,0.845458984375,0.01834862306714058,-0.05045871436595917,-0.5990825891494751
-1.0200937986373901,1.1300026178359985,-2.05652117729187,-1.2016513347625732,-0.039727047085762024,0.26796525716781616,-0.311279296875,-0.066650390625,0.89697265625,0.02110091783106327,-0.04220183566212654,-0.5972477197647095
-1.0126110315322876,1.1519163846969604,-2.0703063011169434,-1.2957217693328857,0.036018006503582,0.577053964138031,-0.230224609375,-0.30859375,0.971923828125,0.01834862306714058,-0.033944953233003616,-0.6009174585342407
-1.0013457536697388,1.1682701110839844,-2.085367441177368,-1.7208714485168457,0.193616583943367,0.08104599267244339,-0.337646484375,-0.18701171875,0.917236328125,0.01834862306714058,-0.033944953233003616,-0.6009174585342407
-0.9856919646263123,1.1985067129135132,-2.1168212890625,-2.1863372325897217,0.34388500452041626,-0.35754233598709106,-0.4208984375,-0.189208984375,0.921630859375,0.022018348798155785,-0.023853210732340813,-0.5917431116104126
-0.9676459431648254,1.2328530550003052,-2.155813694000244,-2.412350654602051,0.34144163131713867,-0.7057252526283264,-0.46240234375,-0.402099609375,0.888427734375,0.02110091783106327,-0.0073394495993852615,-0.5926605463027954
-0.9456749558448792,1.2601218223571777,-2.1829161643981934,-2.8081796169281006,0.14352712035179138,-0.32333487272262573,-0.585205078125,-0.177490234375,0.7509765625,0.022018348798155785,0.00917431153357029,-0.5926605463027954
-0.9266251921653748,1.3053135871887207,-2.2128820419311523,-3.0256412029266357,-0.13013245165348053,0.8788124918937683,-0.522705078125,-0.637451171875,0.865234375,0.02110091783106327,0.033944953233003616,-0.5844036936759949
-0.9096259474754333,1.3602303266525269,-2.226240634918213,-3.373824119567871,-0.7079939246177673,3.048541784286499,-0.364501953125,-0.72509765625,0.898193359375,0.02110091783106327,0.033944953233003616,-0.5844036936759949
-0.8951634764671326,1.4156112670898438,-2.2242727279663086,-3.2858622074127197,-0.955997884273529,4.403400897979736,-0.34033203125,-0.965087890625,0.720947265625,0.022018348798155785,0.05137614905834198,-0.5798165202140808
-0.8732919692993164,1.4772049188613892,-2.220231533050537,-4.073854923248291,-0.7141023278236389,5.0460124015808105,-0.790283203125,-0.36083984375,0.5712890625,0.024770641699433327,0.07522936165332794,-0.5706422328948975
-0.8350039124488831,1.541844129562378,-2.21250581741333,-5.236907958984375,0.34632837772369385,5.647085666656494,-0.364990234375,-0.68017578125,0.41455078125,0.03761468082666397,0.10366972535848618,-0.5623853206634521
-0.7870866060256958,1.607707142829895,-2.2064054012298584,-5.978476524353027,0.9498454928398132,5.395416736602783,-0.308349609375,-0.728759765625,0.439208984375,0.05779816582798958,0.1385321170091629,-0.5458715558052063
